120,105,1
68,11,112
-65,-1,1
49,-97,112
58,41,110
70,-67,102
0,-1,-1
70,12,103
0,-1,-1
-175,42,39
0,-1,-1
1,-1,-1
-64,-115,105
0,-1,-1
1,-1,-1
52,37,95
0,-1,-1
157,-127,58
-56,-49,55
1,-1,-1
0,-1,-1
0,-1,-1
-24,-31,1
56,33,109
-1,-60,1
9,33,106
0,-1,-1
-13,15,99
0,-1,-1
-6,-75,64
1,-1,-1
0,-1,-1
38,-51,22
0,-1,-1
34,-49,75
45,33,17
0,-1,-1
25,-14,1
0,-1,-1
7,-102,2
-60,-79,99
0,-1,-1
1,-1,-1
3,63,79
2,-8,12
7,62,16
0,-1,-1
1,-1,-1
-35,-9,28
-23,-51,7
0,-1,-1
1,-1,-1
-33,90,52
0,-1,-1
1,-1,-1
0,-1,-1
48,144,110
0,-1,-1
-54,70,112
0,-1,-1
1,-1,-1
-8,84,2
37,3,120
0,-1,-1
-60,-13,31
1,-1,-1
0,-1,-1
-49,-32,63
37,23,5
0,-1,-1
1,-1,-1
0,-1,-1
85,37,1
-71,5,109
0,-1,-1
85,-16,11
1,-1,-1
0,-1,-1
-107,-81,41
-105,53,2
-36,-59,113
86,-69,111
78,-69,108
-27,61,115
-187,65,103
0,-1,-1
21,110,10
0,-1,-1
-83,6,38
1,-1,-1
0,-1,-1
-54,50,47
1,-1,-1
0,-1,-1
-44,17,65
142,-71,34
1,-1,-1
0,-1,-1
0,-1,-1
-62,-38,84
-62,-16,93
1,-1,-1
0,-1,-1
0,-1,-1
36,85,11
0,-1,-1
32,16,66
1,-1,-1
0,-1,-1
57,79,8
99,-27,17
14,-36,18
0,-1,-1
75,-3,8
0,-1,-1
55,-8,21
51,-6,109
0,-1,-1
1,-1,-1
1,-1,-1
-57,6,119
0,-1,-1
1,-1,-1
-102,-23,49
39,81,25
-55,78,78
-74,11,27
0,-1,-1
1,-1,-1
0,-1,-1
24,-76,42
-53,-101,5
-38,43,109
0,-1,-1
1,-1,-1
12,0,6
7,-2,31
-12,-26,65
1,-1,-1
-43,21,127
1,-1,-1
0,-1,-1
0,-1,-1
3,124,14
-10,30,73
-81,18,43
-42,-15,36
133,1,15
1,-1,-1
7,-34,69
1,-1,-1
0,-1,-1
-90,32,111
1,-1,-1
0,-1,-1
1,-1,-1
0,-1,-1
-152,-49,20
-40,93,27
1,-1,-1
-19,18,14
0,-1,-1
1,-1,-1
3,27,23
-22,69,71
1,-1,-1
0,-1,-1
30,32,48
29,4,84
15,23,28
0,-1,-1
-97,-103,69
0,-1,-1
1,-1,-1
1,-1,-1
0,-1,-1
-45,-61,106
0,-1,-1
1,-1,-1
61,-28,67
119,34,24
0,-1,-1
41,30,52
1,-1,-1
27,32,105
0,-1,-1
-11,80,39
1,-1,-1
0,-1,-1
46,-20,54
-39,7,79
0,-1,-1
1,-1,-1
0,-1,-1
26,35,40
-22,5,112
-60,147,109
31,10,124
0,-1,-1
17,10,10
0,-1,-1
1,-1,-1
-80,-21,111
0,-1,-1
114,-61,77
1,-1,-1
0,-1,-1
-5,67,21
0,-1,-1
1,-1,-1
0,-1,-1
19,88,45
47,-50,2
35,-30,94
0,-1,-1
-63,27,45
1,-1,-1
0,-1,-1
20,-9,59
-73,5,11
10,-24,1
0,-1,-1
123,54,1
0,-1,-1
1,-1,-1
-97,63,43
-50,21,14
19,-108,2
0,-1,-1
1,-1,-1
-4,2,20
-88,74,1
-50,-51,14
1,-1,-1
0,-1,-1
1,-1,-1
21,-69,19
0,-1,-1
-127,-75,42
-41,37,29
56,105,118
0,-1,-1
1,-1,-1
1,-1,-1
-41,45,19
1,-1,-1
0,-1,-1
-79,57,77
72,-2,19
69,-4,1
0,-1,-1
1,-1,-1
1,-1,-1
-40,-43,21
-100,-61,93
0,-1,-1
1,-1,-1
0,-1,-1
