4,1,29.507
-128,-129,39.47
124,-1,24.142
-116,3,27.791
-1,-6,28.367
0,-1,-1
-7,1,159.7
-1,2,37.439
-33,-20,194.56
-6,12,167.29
0,-1,-1
38,24,73.118
0,-1,-1
4,-1,-1
6,0,127
-72,10,41.777
0,-1,-1
4,-1,-1
93,-24,90.174
0,-1,-1
4,-1,-1
80,13,35.211
-30,-1,92.85
0,-1,-1
-6,-4,26.536
0,-1,-1
4,-1,-1
-108,133,38.467
4,-1,-1
3,-1,-1
1,1,20.09
-42,29,142.86
0,-1,-1
4,-1,-1
3,-4,94.174
4,-1,-1
3,-1,-1
-136,-2,73.089
-14,120,18.898
-3,126,151.55
-15,-3,58.583
0,-1,-1
-4,-15,172.82
0,-1,-1
4,-1,-1
36,-8,37.788
3,-1,-1
35,96,108.01
4,-1,-1
0,-1,-1
9,6,25.113
86,144,117.7
103,3,151.16
0,-1,-1
-49,-24,9.3499
0,-1,-1
4,-1,-1
-10,-5,44.381
4,-1,-1
1,-1,-1
-140,-3,57.037
-24,-7,139.3
-38,120,51.753
112,-1,139.38
0,-1,-1
4,-1,-1
-7,-17,96.595
4,-1,-1
3,-1,-1
-20,-130,107.77
1,-16,77.343
0,-1,-1
1,-1,-1
4,-1,-1
9,-3,43.659
1,-15,134.37
32,15,171.22
0,-1,-1
2,-1,-1
107,-19,87.871
4,-1,-1
1,-1,-1
-27,-10,156.61
223,16,119.28
4,-1,-1
3,-1,-1
-5,-137,134.17
2,-1,-1
1,-1,-1
-117,-2,87.223
20,-8,49.465
-40,-13,134.74
-119,-18,110.23
0,-1,-1
1,-1,-1
74,-21,17.402
4,-1,-1
0,-1,-1
15,-2,98.673
0,-26,98.522
0,-1,-1
162,14,43.794
1,-1,-1
-25,80,6.9514
2,-1,-1
3,-1,-1
4,-1,-1
99,1,140.45
-55,11,38.559
-12,2,58.777
4,-1,-1
-8,-9,62.972
0,-1,-1
-247,28,40.506
4,-1,-1
2,-1,-1
3,-1,-1
-14,102,42.491
-112,39,20.502
0,-1,-1
4,-1,-1
2,-1,-1
15,-1,38.218
28,4,21.525
138,-1,125.49
126,-7,19.361
-102,-3,139.02
8,2,21.57
0,-8,142.14
0,-1,-1
113,12,35.621
0,-1,-1
4,-1,-1
-56,9,52.939
-21,-18,150.61
0,-1,-1
0,-1,-1
1,105,22.77
0,-1,-1
4,-1,-1
-31,-11,7.8997
0,-1,-1
4,-1,-1
120,82,32.2
129,6,33.836
-4,-5,131.93
-170,-49,17.786
0,-1,-1
0,-1,-1
-9,-7,60.81
0,-1,-1
0,-1,-1
92,-39,37.452
1,-3,22.883
0,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
3,-14,29.512
0,-1,-1
-29,0,71.331
11,-131,46.992
0,-1,-1
4,-1,-1
-41,-20,160.26
2,-1,-1
1,-1,-1
8,122,61.679
-120,-4,46.369
12,118,95.432
31,-25,165.14
-64,-170,158.29
0,-1,-1
-3,-38,16.533
0,-1,-1
4,-1,-1
1,-1,-1
-5,-138,134.5
66,31,15.859
0,-1,-1
4,-1,-1
78,93,8.3302
1,-1,-1
7,-47,176.34
4,-1,-1
3,-1,-1
18,-115,38.755
26,47,13.201
0,-1,-1
2,-1,-1
24,-99,0.30801
1,-1,-1
4,-1,-1
26,11,36.769
143,6,62.488
-37,9,20.317
0,-1,-1
4,-1,-1
25,9,30.4
4,-1,-1
1,-1,-1
38,25,9.0609
-32,-20,36.913
-39,-10,107.96
-9,14,116.9
1,-1,-1
2,-1,-1
3,-1,-1
4,-1,-1
1,-7,20.636
-3,-5,30.863
0,-1,-1
3,-1,-1
24,12,184.61
2,-35,60.314
4,-1,-1
2,-1,-1
3,-1,-1
135,-8,60.272
4,-4,150.01
18,-7,39.606
11,-8,58.266
31,-10,115.53
64,-2,192.53
3,-6,57.076
0,-1,-1
0,-1,-1
4,-1,-1
12,-9,66.434
-78,23,14.235
4,-1,-1
0,-1,-1
3,-1,-1
-15,110,27.284
18,-10,152.71
-92,-105,115.29
0,-1,-1
4,-1,-1
3,-1,-1
-35,-53,19.726
4,-12,107.51
4,-1,-1
1,-1,-1
0,-1,-1
-138,-12,31.856
-133,-6,26.974
0,-1,-1
-109,-124,120.69
-20,-1,59.129
0,-1,-1
3,-1,-1
4,-1,-1
-25,0,68.175
25,-16,74.931
3,-44,143.53
4,-1,-1
0,-1,-1
-14,-4,55.945
4,-1,-1
3,-1,-1
-131,17,41.743
129,4,111.45
4,-1,-1
2,-1,-1
-11,141,42.033
2,-1,-1
1,-1,-1
3,-21,13.255
-81,-118,82.219
45,10,104.67
3,-1,-1
5,41,90.28
4,-1,-1
1,-1,-1
-68,-14,28.557
54,-15,50.441
0,-1,-1
3,-1,-1
1,-1,-1
8,-34,19.219
94,28,10.924
-23,89,36.635
1,-1,-1
2,-1,-1
4,-1,-1
9,89,49.411
