44,46,53,41,41,46,50,47,48,44,50,44,48,47,44,47,44,50,51,48,48,46,48,48,48,47,54,46,47,48,50,50,47,50,44,51,53,53,51,50,48,50,53,51,56,54,51,54,50,48,56,56,57,58,54,50,56,56,53,56,51,54,56,53,50,51,54,50,54,50,56,54,56,58,58,57,56,53,60,54,56,56,53,56,51,51,60,50,58,54,54,51,54,54,54,53,54,53,54,53,48,54,58,60,57,57,58,57,57,53,56,56,50,56,50,54,54,54,54,53,51,58,56,54,51,58,57,50
48,51,50,43,44,48,47,47,47,44,50,50,53,47,46,50,44,44,48,43,43,50,48,48,51,46,54,46,47,47,53,47,44,48,47,50,51,53,50,48,51,53,54,54,60,57,51,54,47,54,56,54,53,57,58,51,58,58,56,56,51,50,58,54,57,47,61,50,58,53,54,56,53,54,56,57,63,58,54,56,58,60,50,60,51,51,56,53,56,57,47,56,54,50,57,54,54,53,54,54,54,53,60,56,60,50,57,54,58,57,56,63,57,57,58,58,57,48,57,54,53,57,54,54,56,63,60,54
41,47,47,44,44,53,48,50,50,41,43,51,43,47,46,44,44,44,50,53,46,50,51,47,50,48,46,46,50,53,50,50,50,47,47,50,46,51,56,51,47,53,51,54,54,51,53,51,53,54,51,58,51,58,51,46,54,53,54,58,54,53,56,56,50,57,53,50,63,50,58,57,57,48,53,63,57,56,53,60,51,57,57,51,57,57,53,64,58,57,53,61,54,51,53,53,53,56,51,54,57,57,61,54,58,54,54,56,51,63,53,53,56,56,58,56,56,51,51,58,51,50,56,54,56,54,54,54
43,47,48,46,57,46,44,47,46,50,37,44,47,47,46,50,51,47,46,48,53,47,41,51,51,51,50,46,48,50,53,53,51,54,53,53,53,51,53,51,51,51,51,54,51,50,54,50,51,54,51,60,53,54,51,56,54,56,50,60,56,53,58,50,56,54,57,58,50,57,58,50,57,51,56,66,57,50,53,56,56,60,56,54,61,57,51,53,61,48,57,56,54,61,57,53,61,54,50,56,51,54,56,60,56,58,54,56,57,58,58,46,53,56,56,56,56,54,58,58,50,56,58,60,54,54,54,56
47,38,47,41,43,37,47,47,44,48,43,47,44,47,51,44,50,46,51,47,50,48,48,47,53,48,41,50,48,47,48,51,48,56,50,51,54,56,48,54,51,48,50,51,54,54,54,51,51,56,54,54,57,50,56,50,51,50,51,53,50,51,58,53,58,53,60,54,51,61,56,53,57,56,53,63,57,56,57,57,56,57,56,56,50,51,57,54,50,51,57,53,56,56,56,51,53,53,51,53,54,58,57,54,56,50,54,56,53,56,56,58,57,60,54,57,54,56,57,57,54,50,54,54,60,58,54,47
41,44,40,43,47,48,48,46,53,47,50,47,50,50,47,47,44,51,48,51,46,47,54,48,51,47,47,50,47,56,54,51,47,51,54,50,58,51,58,50,50,47,47,50,54,51,56,47,54,60,54,54,56,54,50,56,54,56,51,57,57,60,51,56,56,57,54,56,53,60,53,50,50,51,56,54,51,54,57,63,54,60,54,51,57,56,53,51,60,51,51,57,53,54,58,53,54,54,53,51,56,57,54,56,56,53,58,63,54,50,57,61,56,54,54,57,57,50,53,51,56,58,53,47,51,61,58,54
36,41,46,44,47,41,48,44,46,46,46,50,47,46,47,47,46,50,51,48,48,48,48,51,47,48,47,53,48,47,51,54,53,48,50,53,54,53,47,54,51,51,51,50,54,54,54,47,54,56,56,54,57,54,57,54,54,57,56,60,56,53,60,56,58,56,53,56,54,54,56,60,60,60,57,53,56,47,56,58,57,54,57,56,56,51,57,54,58,53,61,61,60,57,57,57,57,53,51,54,54,63,53,58,58,58,58,57,60,53,51,56,54,58,53,57,61,48,56,57,44,56,54,56,54,51,56,47
43,41,47,46,44,43,47,44,41,48,46,51,46,47,44,50,51,43,50,46,44,53,51,47,48,48,47,48,50,48,48,53,53,50,47,53,51,53,53,56,48,54,51,50,54,51,53,51,56,51,57,53,53,53,56,54,54,57,56,58,54,56,57,58,54,61,58,54,54,56,53,63,56,58,56,56,58,54,56,54,50,56,57,56,54,57,56,60,54,51,53,53,57,57,54,56,53,53,50,53,51,58,58,57,57,54,50,58,53,51,53,51,58,58,61,51,54,54,56,54,50,57,53,58,56,56,53,56
46,41,44,44,46,44,47,48,41,51,47,47,43,47,47,47,48,41,47,48,47,48,51,47,53,47,50,50,50,48,53,47,50,47,51,50,53,50,57,53,50,57,48,54,51,53,54,54,53,54,54,54,56,57,57,54,54,56,60,57,57,50,57,54,58,57,56,53,60,57,56,54,56,60,58,54,54,57,56,56,54,57,53,56,50,61,57,56,53,56,53,56,51,58,53,57,56,54,56,54,56,56,56,54,54,54,53,60,51,54,56,56,54,56,57,57,53,54,53,53,54,57,54,58,58,48,54,51
38,44,37,44,44,51,48,51,46,53,50,46,46,40,47,47,46,48,51,51,46,46,50,48,51,47,53,47,47,50,51,53,50,51,50,48,51,48,51,50,51,56,56,53,53,51,54,54,54,60,54,54,58,58,54,48,61,53,56,58,63,58,53,56,60,57,61,58,57,58,58,54,56,56,63,58,51,53,58,60,63,61,53,54,51,57,58,60,54,61,61,58,54,58,56,58,50,56,56,53,57,54,57,54,53,53,60,61,58,53,53,58,50,58,60,57,57,53,53,51,51,56,56,56,57,54,58,54
