76,1,26
-82,1,18
-41,2,4
-51,13,4
76,4,3
22,80,4
-76,-1,4
39,80,83
-2,-2,81
-46,90,4
-41,35,123
116,-22,7
-5,137,3
-49,-112,17
35,-58,124
0,51,120
0,-1,-1
-21,-124,5
0,-1,-1
1,-1,-1
38,-19,44
0,-1,-1
1,-1,-1
-55,-46,115
0,-1,-1
220,-121,58
0,-1,-1
41,33,2
0,-1,-1
1,-1,-1
43,-87,6
4,-27,11
0,-1,-1
-43,-59,3
0,-1,-1
-45,-69,5
0,-1,-1
-1,-12,19
0,-1,-1
1,-1,-1
23,144,13
44,-27,101
-88,-99,117
49,7,26
33,-39,97
0,-1,-1
50,35,20
1,-1,-1
0,-1,-1
-24,-40,28
1,-1,-1
0,-1,-1
43,-57,47
-90,-29,58
0,-1,-1
1,-1,-1
1,-1,-1
12,113,25
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
16,35,54
0,-1,-1
-1,20,35
0,-1,-1
1,-1,-1
76,3,9
-3,-23,99
0,-1,-1
-142,102,18
-127,53,122
0,-1,-1
-2,-58,59
1,-1,-1
0,-1,-1
0,-1,-1
-99,144,22
0,-1,-1
1,-1,-1
21,-38,6
0,-1,-1
-6,-1,9
0,-1,-1
-94,23,5
0,-1,-1
-28,-6,34
1,-1,-1
0,-1,-1
59,-42,32
-79,-49,11
39,-38,44
49,-92,63
0,-1,-1
62,-97,65
1,-1,-1
0,-1,-1
33,-8,64
1,-1,-1
0,-1,-1
-190,-69,119
0,-1,-1
27,34,2
1,-1,-1
0,-1,-1
0,-1,-1
-61,78,7
44,-66,113
16,191,4
-82,-28,74
8,-74,57
-70,-24,122
0,-1,-1
23,25,13
1,-1,-1
0,-1,-1
-11,-25,76
0,-1,-1
25,110,19
1,-1,-1
0,-1,-1
71,23,60
46,64,104
0,-1,-1
-66,98,17
1,-1,-1
0,-1,-1
35,-1,74
1,-1,-1
0,-1,-1
19,50,36
117,-24,5
29,8,22
14,42,15
57,-26,45
72,-12,10
46,-33,93
-63,-10,15
0,-1,-1
37,-5,23
1,-1,-1
0,-1,-1
1,-1,-1
2,-67,21
1,-1,-1
0,-1,-1
111,8,2
0,-1,-1
63,18,15
1,-1,-1
0,-1,-1
0,-1,-1
-77,30,27
56,0,4
34,43,29
134,16,91
0,-1,-1
1,-1,-1
1,-1,-1
1,-1,-1
0,-1,-1
-80,-41,65
33,-23,65
-82,7,50
0,-1,-1
30,-73,8
1,-1,-1
0,-1,-1
-24,-17,93
0,-1,-1
4,-65,56
1,-1,-1
0,-1,-1
1,-1,-1
0,-1,-1
-75,9,108
-7,84,18
13,-80,22
-79,-105,48
-68,55,76
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
16,44,55
1,-1,-1
0,-1,-1
-3,56,87
-59,-8,12
0,-1,-1
-7,64,113
56,107,14
-4,1,3
-54,-41,68
0,-1,-1
132,8,4
0,-1,-1
-44,88,6
1,-1,-1
0,-1,-1
38,-109,16
0,-1,-1
-83,-85,36
28,1,23
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
-17,-33,88
1,-1,-1
0,-1,-1
82,49,8
0,-1,-1
-19,-24,13
-75,81,102
-52,43,7
4,45,18
0,-1,-1
1,-1,-1
0,-1,-1
1,-1,-1
0,-1,-1
155,118,23
12,-72,24
89,-41,15
11,-165,14
-57,-35,19
-95,-18,102
19,54,18
35,97,85
4,169,6
-45,123,16
22,-146,87
-81,-18,78
56,-33,97
-63,101,98
-114,-71,6
35,-25,121
75,-84,101
0,-1,-1
-53,45,70
34,133,42
0,-1,-1
1,-1,-1
0,-1,-1
1,-1,-1
-87,94,80
44,-60,52
50,-132,30
-53,107,73
0,-1,-1
1,-1,-1
54,33,86
1,-1,-1
0,-1,-1
-76,82,103
54,-12,95
0,-1,-1
1,-1,-1
54,14,13
1,-1,-1
0,-1,-1
-105,-73,10
1,-1,-1
0,-1,-1
50,-44,22
20,-80,5
0,-1,-1
1,-1,-1
0,-1,-1
42,77,7
56,86,90
0,-1,-1
56,12,7
1,-1,-1
0,-1,-1
-75,-3,80
0,-1,-1
1,-1,-1
-89,-31,16
-61,-55,15
-24,-81,10
55,-99,100
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
-89,21,1
1,-1,-1
49,-60,12
-82,71,95
0,-1,-1
1,-1,-1
0,-1,-1
-17,109,4
0,-1,-1
23,-32,27
0,-1,-1
1,-1,-1
-19,-61,19
-28,49,10
0,-1,-1
23,102,6
0,-1,-1
60,39,41
1,-1,-1
0,-1,-1
0,-1,-1
51,-31,92
41,105,99
41,80,15
-57,23,14
97,38,5
166,45,45
-68,-35,41
29,-53,101
0,-1,-1
159,77,8
1,-1,-1
0,-1,-1
-45,46,5
0,-1,-1
1,-1,-1
-60,2,7
-68,-58,92
0,-1,-1
33,160,88
0,-1,-1
1,-1,-1
38,-71,28
1,-1,-1
42,-61,61
0,-1,-1
45,20,82
1,-1,-1
0,-1,-1
4,-53,10
-15,2,5
-60,-13,72
97,-11,30
55,-34,112
18,2,91
0,-1,-1
1,-1,-1
1,-1,-1
-35,23,10
2,-140,1
0,-1,-1
1,-1,-1
0,-1,-1
65,-2,91
1,-1,-1
0,-1,-1
-109,34,4
0,-1,-1
-38,-92,46
-11,-38,90
0,-79,13
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
59,22,43
-15,4,27
0,-1,-1
142,-18,39
1,-1,-1
0,-1,-1
-45,-73,67
0,-1,-1
1,-1,-1
42,29,99
87,-65,75
45,22,72
-36,12,87
0,-1,-1
58,-60,100
1,-1,-1
0,-1,-1
71,22,81
1,-1,-1
0,-1,-1
-3,-103,67
102,-45,53
1,-1,-1
0,-1,-1
0,-1,-1
-40,20,6
1,-1,-1
0,-1,-1
-40,29,79
41,97,76
0,-1,-1
1,-1,-1
-81,-68,10
91,-76,41
1,-1,-1
0,-1,-1
0,-1,-1
-81,27,17
1,-1,-1
0,-1,-1
56,43,20
66,-41,9
-74,18,118
60,83,85
1,-1,-1
-44,38,2
0,-1,-1
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
54,88,24
-38,47,12
-88,-28,113
46,68,16
30,-39,50
1,-1,-1
-93,81,24
0,-1,-1
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
31,-20,79
-21,-98,77
0,-1,-1
97,-1,13
0,-1,-1
57,-40,8
0,-1,-1
1,-1,-1
16,-15,30
-63,37,2
-38,33,1
1,-1,-1
0,-1,-1
0,-1,-1
1,-1,-1
26,-20,53
10,63,78
-70,35,23
31,11,13
131,-36,90
40,-85,2
80,-48,3
1,-1,-1
0,-1,-1
36,30,81
1,-1,-1
0,-1,-1
0,-1,-1
-58,-15,3
0,-1,-1
31,20,121
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
-3,-58,4
22,-31,31
1,-1,-1
0,-1,-1
0,-1,-1
56,79,15
-32,74,3
0,-1,-1
-59,-135,117
180,-64,13
0,-1,-1
124,-64,24
-63,1,41
0,-1,-1
-26,-125,39
1,-1,-1
0,-1,-1
-11,-61,17
1,-1,-1
0,-1,-1
-63,-50,98
0,-1,-1
1,-1,-1
-84,-21,91
0,-1,-1
61,25,1
51,84,94
1,-1,-1
0,-1,-1
0,-1,-1
-18,-68,52
-95,49,7
-56,-159,4
0,-1,-1
-14,108,91
-99,-5,92
-129,-36,125
-52,13,34
0,-1,-1
-215,60,98
1,-1,-1
0,-1,-1
28,51,24
0,-1,-1
1,-1,-1
105,15,70
0,-1,-1
1,-1,-1
-2,-10,70
0,-1,-1
1,-1,-1
11,-22,93
78,-11,79
38,76,21
33,-27,104
35,-21,113
62,-17,111
-28,10,50
-95,-22,75
58,29,3
-9,-54,43
0,-1,-1
116,32,24
-65,-5,16
0,-1,-1
1,-1,-1
1,-1,-1
0,-1,-1
12,-153,38
1,-1,-1
0,-1,-1
-43,12,90
-7,-50,71
0,-1,-1
1,-1,-1
1,-1,-1
50,-21,34
0,-1,-1
1,-1,-1
1,-1,-1
-2,-69,109
-23,13,78
0,-1,-1
1,-1,-1
-78,-70,104
1,-1,-1
0,-1,-1
-104,107,123
17,-30,55
0,-1,-1
128,84,10
16,-75,59
6,35,6
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
47,95,18
1,-1,-1
0,-1,-1
5,-46,77
0,-1,-1
1,-1,-1
-6,-40,49
-127,34,17
31,-18,67
26,-124,2
12,-18,6
0,-1,-1
1,-1,-1
1,-1,-1
0,-1,-1
-59,77,108
0,-1,-1
1,-1,-1
0,-1,-1
0,-1,-1
-106,-41,93
44,-10,36
12,78,108
65,-18,117
-45,37,36
0,-1,-1
-34,-54,16
49,1,103
-31,132,2
0,-1,-1
-49,54,12
-40,-160,13
-60,67,26
-38,-27,1
1,-1,-1
0,-1,-1
1,-1,-1
0,-1,-1
0,-1,-1
1,-1,-1
-4,-110,117
0,-1,-1
-21,-43,88
0,-1,-1
1,-1,-1
23,2,18
0,-1,-1
69,13,4
0,-1,-1
1,-1,-1
1,-50,116
37,-2,48
0,-1,-1
-4,-16,45
0,-1,-1
1,-1,-1
-22,-42,16
65,38,86
1,-1,-1
0,-1,-1
8,-3,31
0,-1,-1
1,-1,-1
-56,-115,9
8,-24,49
0,-1,-1
-86,-129,27
0,-1,-1
1,-1,-1
60,-23,54
0,-1,-1
-63,-2,81
1,-1,-1
0,-1,-1
63,-46,94
77,26,16
0,-1,-1
-37,-94,13
-17,-40,21
-104,68,48
-102,27,10
0,-1,-1
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
2,-49,76
-17,2,18
0,-1,-1
-25,18,64
1,-1,-1
0,-1,-1
21,-66,103
-49,59,71
0,-1,-1
-75,-10,4
0,-1,-1
1,-1,-1
0,-1,-1
75,-1,2
93,-120,3
-64,12,5
-13,130,98
-2,-37,106
0,-1,-1
36,-52,1
-42,124,4
0,-1,-1
29,-27,6
0,-1,-1
1,-1,-1
0,-1,-1
-14,-30,31
0,-1,-1
-101,-104,36
0,-1,-1
1,-1,-1
-21,-17,53
30,14,7
0,-1,-1
88,-39,41
0,-1,-1
-6,80,10
-73,57,12
1,-1,-1
0,-1,-1
0,-1,-1
45,-53,123
51,-10,21
0,-1,-1
-16,-7,78
1,-1,-1
0,-1,-1
1,-1,-1
105,-23,48
104,-8,16
16,112,84
0,-1,-1
-132,-56,2
-62,-55,14
1,-1,-1
0,-1,-1
0,-1,-1
-44,-85,104
24,-4,105
0,-1,-1
1,-1,-1
-76,19,70
0,-1,-1
1,-1,-1
-23,25,27
62,-2,20
0,-1,-1
35,41,9
1,-1,-1
0,-1,-1
-30,-24,23
-22,-1,34
0,-1,-1
104,-55,9
0,-1,-1
1,-1,-1
32,41,123
0,-1,-1
-44,35,21
0,-1,-1
1,-1,-1
-126,-90,21
26,-148,17
-21,-123,82
22,125,11
-7,20,52
-88,-24,36
0,-1,-1
-87,3,33
12,-104,2
23,-37,32
33,50,77
0,-1,-1
-111,-54,90
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
1,-1,-1
-17,-123,34
-76,102,54
0,-1,-1
-86,17,113
0,-1,-1
1,-1,-1
36,40,25
1,-1,-1
0,-1,-1
74,-31,16
0,-1,-1
-26,-33,21
-26,101,9
-55,-160,32
1,-1,-1
-14,73,89
0,-1,-1
1,-1,-1
0,-1,-1
0,-1,-1
138,-32,4
-33,19,7
-125,-6,81
0,-1,-1
1,-1,-1
1,-1,-1
109,-51,112
0,-1,-1
1,-1,-1
-18,-36,83
125,-62,23
108,-61,7
40,-46,37
-56,-82,7
56,36,18
22,29,5
-4,-24,12
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
-7,107,75
23,-25,78
0,-1,-1
-97,-2,37
14,-51,63
-88,58,23
-25,62,41
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
1,-1,-1
93,-54,15
0,-1,-1
72,-2,11
1,-1,-1
0,-1,-1
22,82,78
-26,-6,5
-86,31,49
-30,43,46
1,-1,-1
0,-1,-1
0,-1,-1
0,-1,-1
-35,-4,18
0,-1,-1
-29,-29,47
0,-1,-1
1,-1,-1
65,-65,15
0,-1,-1
83,133,26
-22,-47,69
-102,-25,120
-17,78,62
0,-1,-1
19,-123,25
0,-1,-1
29,59,120
0,-1,-1
1,-1,-1
-14,5,31
0,-1,-1
1,-1,-1
155,39,104
56,11,6
-64,-7,32
0,-1,-1
-13,-73,120
0,-1,-1
1,-1,-1
-87,129,67
-14,83,9
-58,-45,41
0,-1,-1
1,-1,-1
-160,47,1
-16,-29,75
1,-1,-1
0,-1,-1
-50,-6,22
0,-1,-1
20,-20,7
1,-1,-1
0,-1,-1
1,-1,-1
0,-1,-1
-54,-57,106
-32,-36,110
0,-1,-1
1,-1,-1
-24,45,102
0,-1,-1
1,-1,-1
-48,28,24
-4,-83,57
-74,-58,15
-24,88,29
-120,-76,18
123,-87,15
19,14,14
-51,96,5
-129,-28,16
-3,27,11
119,-49,90
25,91,11
38,35,14
0,-1,-1
24,7,29
1,-1,-1
0,-1,-1
-13,-11,13
25,39,26
-13,-51,23
-93,-118,100
